User_Id,Place_Id,Place_Name,Place_Ratings
218,106,Kawasan Malioboro,3
218,298,Gunung Lalakon,4
218,63,Museum Kebangkitan Nasional,3
218,406,Kebun Bibit Wonorejo,1
218,202,Pantai Ngandong,5
218,339,Sam Poo Kong Temple,1
218,140,Bendung Lepen,4
218,250,Pesona Nirwana Waterpark & Cottages,3
218,18,Museum Bank Indonesia,4
218,181,Pantai Sundak,1
218,282,Curug Cilengkrang,1
218,282,Curug Cilengkrang,3
218,238,Gunung Manglayang,1
218,246,Curug Tilu Leuwi Opat,2
218,311,The Lodge Maribaya,1
218,273,Curug Bugbrug,5
218,274,Babakan Siliwangi City Forest Path Bandung,2
218,178,Goa Pindul,5
218,76,Taman Cattleya,4
218,187,Pantai Siung,4
218,409,Rumah Batik,1
218,200,Pantai Watu Kodok,5
218,173,Pantai Nglambor,2
218,59,Museum Sumpah Pemuda,1
218,181,Pantai Sundak,4
218,25,Pasar Tanah Abang,1
218,70,Perpustakaan Nasional,2
218,73,Museum Perangko,1
219,422,Monumen Jalesveva Jayamahe,4
219,146,Bukit Wisata Pulepayung,2
219,181,Pantai Sundak,5
219,424,Pantai Ria Kenjeran,1
219,72,Waterboom PIK (Pantai Indah Kapuk),4
219,357,Wisata Alam Wana Wisata Penggaron,3
219,323,Kebun Tanaman Obat Sari Alam,1
219,258,Museum Gedung Sate,2
219,312,Taman Hutan Raya Ir. H. Juanda,5
219,414,Jembatan Merah,3
219,381,Tugu Muda Semarang,4
219,137,Wisata Alam Kalibiru,1
219,358,Masjid Kapal Semarang,2
219,111,Puncak Pinus Becici,3
219,70,Perpustakaan Nasional,2
219,86,Keraton Yogyakarta,1
219,221,Museum Geologi Bandung,1
219,111,Puncak Pinus Becici,3
219,89,De Mata Museum Jogja,2
219,177,Pantai Parangtritis,5
219,84,Kawasan Kuliner BSM,5
219,431,Taman Hiburan Rakyat,3
219,171,Candi Ijo,3
219,100,Taman Budaya Yogyakarta,2
219,208,Taman Sungai Mudal,2
219,307,Perkebunan Teh Malabar,3
219,91,Situs Warungboto,4
219,31,Wisata Alam Mangrove Angke,5
219,98,Taman Pelangi Yogyakarta,5
220,191,Pantai Drini,2
220,160,Pasar Kebon Empring Bintaran,3
220,423,Patung Sura dan Buaya,2
220,211,GunungTangkuban perahu,4
220,4,Taman Mini Indonesia Indah (TMII),4
220,416,Keraton Surabaya,1
220,400,Hutan Bambu Keputih,1
220,300,Sanghyang Heuleut,3
220,271,Taman Vanda,1
220,270,Bukit Bintang,4
220,383,Taman Tabanas,3
220,395,Taman Prestasi,2
220,136,Grojogan Watu Purbo Bangunrejo,5
220,391,Flower Farm Setiya Aji,1
220,154,Pantai Ngrawe (Mesra),5
220,240,Taman Lalu Lintas Ade Irma Suryani Nasution,2
220,187,Pantai Siung,2
220,139,Puncak Gunung Api Purba - Nglanggeran,1
220,152,Pantai Patihan,2
220,75,SnowBay Waterpark,1
220,330,Bandros City Tour,1
220,388,Watu Gunung Ungaran,3
220,363,Pantai Maron,1
220,171,Candi Ijo,5
220,40,Galeri Nasional Indonesia,5
220,402,Food Junction Grand Pakuwon,3
220,39,Museum Macan (Modern and Contemporary Art in Nusantara),4
220,3,Dunia Fantasi,1
220,372,Gua Maria Kerep Ambarawa,2
220,369,Monumen Palagan Ambarawa,3
221,412,Masjid Nasional Al-Akbar,4
221,261,Ciwangun Indah Camp Official,1
221,357,Wisata Alam Wana Wisata Penggaron,3
221,406,Kebun Bibit Wonorejo,3
221,176,Museum Gunung Merapi,3
221,333,Kota Mini,3
221,71,Cibubur Garden Diary (Cibugary),1
221,118,Museum Sonobudoyo Unit I,3
221,110,Monumen Serangan Umum 1 Maret,4
221,80,Plaza Indonesia,4
221,337,Kampung Pelangi,2
221,221,Museum Geologi Bandung,5
221,387,Obyek Wisata Goa Kreo,4
221,142,Ledok Sambi,1
221,91,Situs Warungboto,4
221,422,Monumen Jalesveva Jayamahe,4
221,26,Pecinan Glodok,2
221,220,Dusun Bambu,1
221,386,Air Terjun Semirang,1
221,399,Taman Pelangi,3
221,138,Jogja Exotarium,5
221,196,Pantai Ngrenehan,2
221,262,Wot Batu,5
221,227,Alun-Alun Kota Bandung,4
221,189,Pantai Nguluran,1
221,95,Desa Wisata Sungai Code Jogja Kota,2
221,76,Taman Cattleya,2
221,21,Museum Wayang,4
222,334,Chingu Cafe Little Seoul,5
222,235,Gua Belanda,5
222,347,Taman Pandanaran,2
222,211,GunungTangkuban perahu,3
222,80,Plaza Indonesia,5
222,89,De Mata Museum Jogja,1
222,248,NuArt Sculpture Park,5
222,225,Orchid Forest Cikole,2
222,70,Perpustakaan Nasional,4
222,75,SnowBay Waterpark,3
222,8,Ocean Ecopark,1
222,134,Desa Wisata Gamplong,4
222,298,Gunung Lalakon,4
222,154,Pantai Ngrawe (Mesra),4
222,169,Puncak Segoro,5
222,12,Pulau Pari,4
222,382,Kampoeng Kopi Banaran,2
222,420,Surabaya Museum (Gedung Siola),1
222,89,De Mata Museum Jogja,2
222,186,Pantai Glagah,3
222,277,Peta Park,4
222,183,Jogja Bay Pirates Adventure Waterpark,1
222,437,Gereja Perawan Maria Tak Berdosa Surabaya,2
222,35,Grand Indonesia Mall,4
222,25,Pasar Tanah Abang,1
222,216,Farm House Susu Lembang,4
222,5,Atlantis Water Adventure,4
222,43,The Escape Hunt,1
222,104,Tebing Breksi,2
222,144,Goa Jomblang,1
222,138,Jogja Exotarium,5
222,71,Cibubur Garden Diary (Cibugary),2
222,336,Grand Maerakaca,1
222,194,Pantai Wediombo,2
222,127,Blue Lagoon Jogja,4
223,371,Wisata Eling Bening,5
223,160,Pasar Kebon Empring Bintaran,5
223,292,Curug Anom,1
223,36,Skyrink - Mall Taman Anggrek,3
223,426,Balai Kota Surabaya,3
223,75,SnowBay Waterpark,2
223,62,Taman Legenda Keong Emas,1
223,233,Gunung Papandayan,5
223,289,Curug Aseupan,5
223,275,Curug Cipanas,1
223,97,Monumen Yogya Kembali,4
223,95,Desa Wisata Sungai Code Jogja Kota,4
223,181,Pantai Sundak,5
223,124,Kauman Pakualaman Yogyakarta,2
223,66,Museum Layang-layang,2
223,78,Hutan Kota Srengseng,1
223,107,Bangsal Pagelaran,5
223,231,The Great Asia Africa,3
223,347,Taman Pandanaran,2
223,262,Wot Batu,1
223,132,Air Terjun Kedung Pedut,2
223,41,Museum Bahari Jakarta,4
223,290,Museum Pendidikan Nasional,3
223,358,Masjid Kapal Semarang,4
223,11,Pulau Bidadari,4
223,12,Pulau Pari,1
223,296,Batununggal Indah Club,2
223,19,Kidzania,5
223,35,Grand Indonesia Mall,2
223,13,Pulau Pramuka,4
223,327,Taman Miniatur Kereta Api,3
223,299,Sendang Geulis Kahuripan,3
223,299,Sendang Geulis Kahuripan,5
223,106,Kawasan Malioboro,3
223,222,Museum Konferensi Asia Afrika,1
223,181,Pantai Sundak,4
224,433,Museum Mpu Tantular,4
224,30,Taman Menteng,5
224,334,Chingu Cafe Little Seoul,5
224,414,Jembatan Merah,3
224,174,Pasar Beringharjo,4
224,42,Museum Seni Rupa dan Kramik,4
224,169,Puncak Segoro,5
224,35,Grand Indonesia Mall,4
224,202,Pantai Ngandong,1
224,436,Taman Flora Bratang Surabaya,1
224,211,GunungTangkuban perahu,5
224,299,Sendang Geulis Kahuripan,4
224,56,Pantai Ancol,3
224,55,Klenteng Jin De Yuan,4
224,201,Pantai Kesirat,2
224,80,Plaza Indonesia,3
224,298,Gunung Lalakon,1
224,261,Ciwangun Indah Camp Official,4
224,325,Saung Angklung Mang Udjo,5
224,268,Sudut Pandang Bandung,2
224,236,Taman Balai Kota Bandung,3
224,354,Semarang Contemporary Art Gallery,5
224,164,Pintoe Langit Dahromo,1
224,172,Pantai Indrayanti,2
224,271,Taman Vanda,2
224,338,Lawang Sewu,3
224,283,Jembatan Pasupati,3
224,387,Obyek Wisata Goa Kreo,3
224,213,Gedung Sate,3
224,25,Pasar Tanah Abang,1
224,139,Puncak Gunung Api Purba - Nglanggeran,5
224,66,Museum Layang-layang,3
224,421,Museum Kesehatan Dr. Adhyatma,3
224,392,Ekowisata Mangrove Wonorejo,2
224,275,Curug Cipanas,3
224,243,Kampung Korea Bandung,4
224,42,Museum Seni Rupa dan Kramik,1
225,342,Taman Kasmaran,2
225,224,Dago Dreampark,4
225,247,Kiara Artha Park,3
225,313,Taman Begonia,4
225,381,Tugu Muda Semarang,1
225,416,Keraton Surabaya,4
225,236,Taman Balai Kota Bandung,2
225,378,Jembatan Biru Ambarawa,5
225,293,Taman Badak,5
225,168,Pantai Timang,3
225,200,Pantai Watu Kodok,5
225,194,Pantai Wediombo,3
225,317,Curug Cimahi,5
225,177,Pantai Parangtritis,2
225,71,Cibubur Garden Diary (Cibugary),2
225,166,Kebun Teh Nglinggo,3
225,247,Kiara Artha Park,3
225,361,Wisata Kampung Krisan Clapar,3
225,103,Tugu Pal Putih Jogja,3
225,185,Pantai Krakal,3
225,298,Gunung Lalakon,1
225,123,Kampung Wisata Rejowinangun,3
225,255,Museum Barli,2
225,218,Kawah Putih,3
225,42,Museum Seni Rupa dan Kramik,2
225,90,Kampung Wisata Taman Sari,5
225,239,Lembang Park & Zoo,3
225,61,Tugu Proklamasi,4
225,30,Taman Menteng,5
225,402,Food Junction Grand Pakuwon,5
226,331,Kyotoku Floating Market,1
226,55,Klenteng Jin De Yuan,5
226,196,Pantai Ngrenehan,5
226,32,Setu Babakan,1
226,419,Monumen Tugu Pahlawan,5
226,407,Taman Ekspresi Dan Perpustakaan,4
226,223,Masjid Raya Bandung,3
226,156,Pantai Pulang Sawal,1
226,298,Gunung Lalakon,1
226,412,Masjid Nasional Al-Akbar,5
226,191,Pantai Drini,5
226,319,Kawah Rengganis Cibuni,3
226,33,Taman Suropati,2
226,310,Taman Bunga Cihideung,3
226,87,Sindu Kusuma Edupark (SKE),4
226,403,Taman Barunawati,2
226,29,Wisata Kuliner Pecenongan,4
226,303,Masjid Al-Imtizaj,4
226,105,Candi Donotirto,1
226,36,Skyrink - Mall Taman Anggrek,5
226,364,Water Blaster Bukit Candi Golf,5
226,14,Pulau Pelangi,2
226,120,Bukit Panguk Kediwung,2
226,340,Desa Wisata Lembah Kalipancur,2
226,320,Pemandian Air Panas Cimanggu,2
226,401,Taman Keputran,5
226,211,GunungTangkuban perahu,4
226,204,Desa Wisata Pulesari,5
226,396,Monumen Kapal Selam,4
226,5,Atlantis Water Adventure,2
226,252,Kampoeng Tulip,3
226,327,Taman Miniatur Kereta Api,4
226,148,Goa Rancang Kencono,4
226,93,Gembira Loka Zoo,1
226,233,Gunung Papandayan,4
227,158,Pantai Pok Tunggal,3
227,198,Pantai Greweng,3
227,339,Sam Poo Kong Temple,4
227,118,Museum Sonobudoyo Unit I,2
227,423,Patung Sura dan Buaya,1
227,113,Gedung Agung Yogyakarta,1
227,176,Museum Gunung Merapi,4
227,72,Waterboom PIK (Pantai Indah Kapuk),1
227,74,Museum Tengah Kebun,5
227,280,Gereja Tiberias Indonesia Bandung,1
227,219,Tebing Karaton,2
227,62,Taman Legenda Keong Emas,3
227,64,Museum Sasmita Loka Ahmad Yani,3
227,295,Museum Nike Ardilla,5
227,97,Monumen Yogya Kembali,4
227,427,Patung Buddha Empat Rupa,1
227,211,GunungTangkuban perahu,3
227,289,Curug Aseupan,3
227,97,Monumen Yogya Kembali,4
227,250,Pesona Nirwana Waterpark & Cottages,2
227,225,Orchid Forest Cikole,1
227,115,Monumen Sanapati,4
227,175,Museum Ullen Sentalu,4
227,104,Tebing Breksi,2
227,234,Amazing Art World,1
227,90,Kampung Wisata Taman Sari,1
227,415,Museum De Javasche Bank,4
227,194,Pantai Wediombo,4
227,328,Gua Pawon,2
227,1,Monumen Nasional,5
227,96,Alun Alun Selatan Yogyakarta,5
227,5,Atlantis Water Adventure,4
227,319,Kawah Rengganis Cibuni,4
227,255,Museum Barli,5
227,337,Kampung Pelangi,3
227,238,Gunung Manglayang,1
227,179,Candi Ratu Boko,4
227,428,Monumen Bambu Runcing Surabaya,5
227,412,Masjid Nasional Al-Akbar,4
227,318,Situ Patenggang,4
227,192,Air Terjun Sri Gethuk,3
227,427,Patung Buddha Empat Rupa,4
227,2,Kota Tua,5
228,69,Freedom Library,2
228,309,Observatorium Bosscha,5
228,107,Bangsal Pagelaran,2
228,310,Taman Bunga Cihideung,4
228,267,Panama Park 825,3
228,225,Orchid Forest Cikole,1
228,212,Jalan Braga,5
228,248,NuArt Sculpture Park,3
228,423,Patung Sura dan Buaya,3
228,290,Museum Pendidikan Nasional,3
228,29,Wisata Kuliner Pecenongan,1
228,339,Sam Poo Kong Temple,3
228,252,Kampoeng Tulip,3
228,69,Freedom Library,5
228,428,Monumen Bambu Runcing Surabaya,4
228,37,Bumi Perkemahan Cibubur,5
228,192,Air Terjun Sri Gethuk,3
228,405,Surabaya North Quay,5
228,70,Perpustakaan Nasional,2
228,82,Museum Satria Mandala,4
228,222,Museum Konferensi Asia Afrika,3
228,34,Pasar Taman Puring,2
228,401,Taman Keputran,5
228,217,Kebun Binatang Bandung,2
228,120,Bukit Panguk Kediwung,3
228,364,Water Blaster Bukit Candi Golf,5
228,315,Curug Luhur Waterfall,5
228,120,Bukit Panguk Kediwung,1
228,29,Wisata Kuliner Pecenongan,4
228,65,Museum Basoeki Abdullah,3
228,269,Bumi Perkemahan Batu Kuda,2
228,40,Galeri Nasional Indonesia,1
228,292,Curug Anom,5
228,216,Farm House Susu Lembang,4
228,154,Pantai Ngrawe (Mesra),2
228,252,Kampoeng Tulip,5
228,177,Pantai Parangtritis,2
228,410,Ciputra Waterpark,3
229,290,Museum Pendidikan Nasional,3
229,116,Jurang Tembelan Kanigoro,3
229,174,Pasar Beringharjo,2
229,415,Museum De Javasche Bank,3
229,93,Gembira Loka Zoo,1
229,19,Kidzania,3
229,200,Pantai Watu Kodok,1
229,361,Wisata Kampung Krisan Clapar,5
229,197,Pantai Jungwok,2
229,202,Pantai Ngandong,2
229,14,Pulau Pelangi,4
229,317,Curug Cimahi,1
229,423,Patung Sura dan Buaya,2
229,281,Tektona Waterpark,1
229,294,Taman Film,5
229,271,Taman Vanda,1
229,435,Taman Air Mancur Menari Kenjeran,3
229,19,Kidzania,4
229,321,Glamping Lakeside Rancabali,2
229,135,Kawasan Wisata Sosrowijayan,4
229,159,Hutan Pinus Asri,4
229,322,Bukit Jamur,4
229,160,Pasar Kebon Empring Bintaran,5
229,372,Gua Maria Kerep Ambarawa,5
229,244,Kampung Batu Malakasari,4
229,29,Wisata Kuliner Pecenongan,3
229,214,Trans Studio Bandung,1
229,157,Pantai Baron,4
229,242,Curug Dago,1
229,366,Tirto Argo Siwarak,2
229,19,Kidzania,2
230,69,Freedom Library,5
230,315,Curug Luhur Waterfall,1
230,96,Alun Alun Selatan Yogyakarta,2
230,315,Curug Luhur Waterfall,2
230,305,Sunrise Point Cukul,5
230,187,Pantai Siung,1
230,257,Monumen Bandung Lautan Api,4
230,171,Candi Ijo,1
230,204,Desa Wisata Pulesari,5
230,396,Monumen Kapal Selam,5
230,179,Candi Ratu Boko,4
230,260,Museum Pos Indonesia,3
230,173,Pantai Nglambor,5
230,266,Caringin Tilu,3
230,56,Pantai Ancol,2
230,343,Pantai Baruna,1
230,377,La Kana Chapel,5
230,233,Gunung Papandayan,4
230,310,Taman Bunga Cihideung,2
230,231,The Great Asia Africa,3
230,211,GunungTangkuban perahu,1
230,396,Monumen Kapal Selam,5
230,61,Tugu Proklamasi,4
230,207,Heha Sky View,4
230,146,Bukit Wisata Pulepayung,4
230,126,Pantai Goa Cemara,4
230,303,Masjid Al-Imtizaj,1
230,294,Taman Film,1
230,40,Galeri Nasional Indonesia,2
230,130,Studio Alam Gamplong,2
230,115,Monumen Sanapati,1
230,378,Jembatan Biru Ambarawa,2
230,371,Wisata Eling Bening,1
230,74,Museum Tengah Kebun,3
230,159,Hutan Pinus Asri,4
230,160,Pasar Kebon Empring Bintaran,5
230,46,Pulau Semak Daun,1
230,353,Taman Srigunting,5
230,296,Batununggal Indah Club,4
230,214,Trans Studio Bandung,5
230,167,Geoforest Watu Payung Turunan,4
231,143,Seribu Batu Songgo Langit,4
231,82,Museum Satria Mandala,4
231,382,Kampoeng Kopi Banaran,5
231,250,Pesona Nirwana Waterpark & Cottages,1
231,367,Wisata Lereng Kelir,4
231,2,Kota Tua,1
231,269,Bumi Perkemahan Batu Kuda,2
231,376,Semarang Chinatown,5
231,373,Museum Kereta Ambarawa,3
231,416,Keraton Surabaya,3
231,388,Watu Gunung Ungaran,1
231,208,Taman Sungai Mudal,2
231,348,Pura Giri Natha,3
231,385,Kampung Batik Gedong Semarang,1
231,257,Monumen Bandung Lautan Api,4
231,86,Keraton Yogyakarta,5
231,3,Dunia Fantasi,2
231,197,Pantai Jungwok,3
231,254,Teras Cikapundung BBWS,4
231,274,Babakan Siliwangi City Forest Path Bandung,3
231,37,Bumi Perkemahan Cibubur,1
231,355,Umbul Sidomukti,5
231,157,Pantai Baron,5
231,361,Wisata Kampung Krisan Clapar,1
231,247,Kiara Artha Park,3
231,100,Taman Budaya Yogyakarta,1
231,103,Tugu Pal Putih Jogja,3
231,332,Rainbow Garden,4
231,352,GPIB Immanuel Semarang (Gereja Blenduk),2
231,78,Hutan Kota Srengseng,3
231,335,Candi Gedong Songo,5
231,183,Jogja Bay Pirates Adventure Waterpark,4
231,119,Lava Bantal,1
231,381,Tugu Muda Semarang,1
231,301,Lereng Anteng Panoramic Coffee Place,3
231,49,Galeri Indonesia Kaya,3
232,331,Kyotoku Floating Market,2
232,215,Taman Hutan Raya Ir. H. Djuanda,3
232,241,Lawangwangi Creative Space,2
232,313,Taman Begonia,3
232,255,Museum Barli,5
232,256,Wisata Batu Kuda,3
232,74,Museum Tengah Kebun,2
232,21,Museum Wayang,1
232,237,Panghegar Waterboom Bandung,2
232,131,Watu Lumbung,5
232,78,Hutan Kota Srengseng,5
232,285,Taman Sejarah Bandung,1
232,71,Cibubur Garden Diary (Cibugary),2
232,22,Masjid Istiqlal,1
232,101,Kampung Wisata Sosro Menduran,5
232,228,Museum Sri Baduga,5
232,383,Taman Tabanas,1
232,128,Gumuk Pasir Parangkusumo,2
232,392,Ekowisata Mangrove Wonorejo,5
232,70,Perpustakaan Nasional,5
232,369,Monumen Palagan Ambarawa,1
232,340,Desa Wisata Lembah Kalipancur,3
232,367,Wisata Lereng Kelir,5
232,191,Pantai Drini,4
232,194,Pantai Wediombo,3
232,240,Taman Lalu Lintas Ade Irma Suryani Nasution,1
232,300,Sanghyang Heuleut,2
232,180,Pantai Depok Jogja,1
232,5,Atlantis Water Adventure,4
233,217,Kebun Binatang Bandung,4
233,389,Brown Canyon,1
233,85,Taman Pintar Yogyakarta,3
233,374,Hutan Pinus Kayon,4
233,421,Museum Kesehatan Dr. Adhyatma,1
233,417,Klenteng Sanggar Agung,5
233,141,Bunker Kaliadem Merapi,5
233,262,Wot Batu,3
233,105,Candi Donotirto,4
233,280,Gereja Tiberias Indonesia Bandung,5
233,433,Museum Mpu Tantular,3
233,242,Curug Dago,5
233,121,Candi Prambanan,3
233,68,Pasar Petak Sembilan,5
233,253,Selasar Sunaryo Art Space,4
233,81,Mall Thamrin City,1
233,83,Alive Museum Ancol,3
233,376,Semarang Chinatown,1
233,289,Curug Aseupan,3
233,335,Candi Gedong Songo,5
233,121,Candi Prambanan,1
233,319,Kawah Rengganis Cibuni,1
233,246,Curug Tilu Leuwi Opat,1
233,380,Masjid Agung Ungaran,1
233,208,Taman Sungai Mudal,3
233,307,Perkebunan Teh Malabar,4
233,48,Taman Ismail Marzuki,3
233,350,Pantai Cipta,5
233,29,Wisata Kuliner Pecenongan,3
233,425,Waterpark Kenjeran Surabaya,5
233,382,Kampoeng Kopi Banaran,4
233,389,Brown Canyon,2
234,190,Pantai Samas,4
234,249,Upside Down World Bandung,2
234,284,Pasar Baru,4
234,130,Studio Alam Gamplong,5
234,215,Taman Hutan Raya Ir. H. Djuanda,2
234,337,Kampung Pelangi,4
234,157,Pantai Baron,4
234,92,Nol Kilometer Jl.Malioboro,4
234,20,Museum Taman Prasasti,1
234,213,Gedung Sate,2
234,342,Taman Kasmaran,5
234,108,Embung Tambakboyo,5
234,47,Taman Situ Lembang,1
234,138,Jogja Exotarium,4
234,372,Gua Maria Kerep Ambarawa,2
234,220,Dusun Bambu,4
234,252,Kampoeng Tulip,5
234,339,Sam Poo Kong Temple,1
234,97,Monumen Yogya Kembali,1
234,383,Taman Tabanas,1
234,124,Kauman Pakualaman Yogyakarta,1
234,98,Taman Pelangi Yogyakarta,5
234,437,Gereja Perawan Maria Tak Berdosa Surabaya,3
234,114,The Lost World Castle,4
234,269,Bumi Perkemahan Batu Kuda,4
234,437,Gereja Perawan Maria Tak Berdosa Surabaya,3
234,104,Tebing Breksi,2
234,314,Tafso Barn,5
234,135,Kawasan Wisata Sosrowijayan,1
234,287,Puspa Iptek Sundial,3
234,402,Food Junction Grand Pakuwon,1
234,427,Patung Buddha Empat Rupa,2
234,17,Museum Fatahillah,2
234,226,Kawasan Punclut,1
234,246,Curug Tilu Leuwi Opat,1
234,202,Pantai Ngandong,4
234,277,Peta Park,4
235,177,Pantai Parangtritis,1
235,238,Gunung Manglayang,4
235,267,Panama Park 825,1
235,263,Curug Batu Templek,3
235,45,Jakarta Aquarium dan Safari,1
235,216,Farm House Susu Lembang,2
235,171,Candi Ijo,2
235,257,Monumen Bandung Lautan Api,1
235,1,Monumen Nasional,4
235,382,Kampoeng Kopi Banaran,4
235,345,Kampoeng Djadhoel Semarang,4
235,81,Mall Thamrin City,4
235,189,Pantai Nguluran,5
235,396,Monumen Kapal Selam,4
235,232,Bukit Moko,5
235,78,Hutan Kota Srengseng,1
235,151,Desa Wisata Kelor,1
235,245,Jendela Alam,2
235,200,Pantai Watu Kodok,4
235,391,Flower Farm Setiya Aji,1
235,201,Pantai Kesirat,3
235,128,Gumuk Pasir Parangkusumo,4
235,344,Pantai Marina,5
235,387,Obyek Wisata Goa Kreo,3
235,165,Green Village Gedangsari,4
235,199,Pantai Sedahan,3
235,408,Kebun Binatang Surabaya,5
235,232,Bukit Moko,5
235,408,Kebun Binatang Surabaya,4
235,48,Taman Ismail Marzuki,1
235,314,Tafso Barn,5
235,215,Taman Hutan Raya Ir. H. Djuanda,4
235,361,Wisata Kampung Krisan Clapar,2
236,54,Taman Agrowisata Cilangkap,5
236,248,NuArt Sculpture Park,2
236,70,Perpustakaan Nasional,1
236,256,Wisata Batu Kuda,4
236,413,Museum TNI AL Loka Jala Crana,1
236,308,Pemandian Air Panas Ciater,2
236,167,Geoforest Watu Payung Turunan,1
236,17,Museum Fatahillah,2
236,181,Pantai Sundak,2
236,208,Taman Sungai Mudal,1
236,336,Grand Maerakaca,4
236,332,Rainbow Garden,4
236,167,Geoforest Watu Payung Turunan,4
236,288,Masjid Salman ITB,1
236,377,La Kana Chapel,3
236,177,Pantai Parangtritis,3
236,257,Monumen Bandung Lautan Api,3
236,17,Museum Fatahillah,5
236,103,Tugu Pal Putih Jogja,1
236,220,Dusun Bambu,5
236,237,Panghegar Waterboom Bandung,4
236,248,NuArt Sculpture Park,1
236,183,Jogja Bay Pirates Adventure Waterpark,4
236,409,Rumah Batik,4
236,269,Bumi Perkemahan Batu Kuda,5
237,64,Museum Sasmita Loka Ahmad Yani,1
237,61,Tugu Proklamasi,5
237,165,Green Village Gedangsari,1
237,280,Gereja Tiberias Indonesia Bandung,4
237,206,Wisata Kaliurang,4
237,433,Museum Mpu Tantular,4
237,409,Rumah Batik,3
237,274,Babakan Siliwangi City Forest Path Bandung,2
237,158,Pantai Pok Tunggal,3
237,39,Museum Macan (Modern and Contemporary Art in Nusantara),1
237,230,Stone Garden Citatah,3
237,43,The Escape Hunt,2
237,308,Pemandian Air Panas Ciater,1
237,276,Taman Jomblo,4
237,395,Taman Prestasi,5
237,282,Curug Cilengkrang,5
237,218,Kawah Putih,4
237,273,Curug Bugbrug,4
237,329,Bukit Gantole Cililin,3
237,9,Pelabuhan Marina,2
237,201,Pantai Kesirat,5
237,77,Taman Hutan Tebet,2
237,23,Gereja Katedral,1
237,21,Museum Wayang,4
237,126,Pantai Goa Cemara,1
237,381,Tugu Muda Semarang,1
237,282,Curug Cilengkrang,4
237,27,Sea World,1
237,25,Pasar Tanah Abang,1
237,341,Hutan Wisata Tinjomoyo Semarang,2
237,41,Museum Bahari Jakarta,3
238,193,Candi Sewu,1
238,47,Taman Situ Lembang,3
238,211,GunungTangkuban perahu,3
238,431,Taman Hiburan Rakyat,5
238,13,Pulau Pramuka,1
238,195,Pantai Jogan,1
238,188,Pantai Sadranan,1
238,79,Taman Spathodea,5
238,377,La Kana Chapel,5
238,430,Atlantis Land Surabaya,3
238,245,Jendela Alam,5
238,11,Pulau Bidadari,3
238,316,Curug Malela,5
238,352,GPIB Immanuel Semarang (Gereja Blenduk),4
238,350,Pantai Cipta,3
238,68,Pasar Petak Sembilan,1
238,201,Pantai Kesirat,5
238,138,Jogja Exotarium,5
238,264,Gereja Katedral Santo Petrus Bandung,4
238,133,Puncak Kebun Buah Mangunan,5
238,371,Wisata Eling Bening,3
238,138,Jogja Exotarium,4
238,32,Setu Babakan,4
238,219,Tebing Karaton,1
238,64,Museum Sasmita Loka Ahmad Yani,1
238,5,Atlantis Water Adventure,2
238,289,Curug Aseupan,3
238,58,Taman Ayodya,5
238,15,Pasar Seni,4
238,187,Pantai Siung,2
238,245,Jendela Alam,4
239,276,Taman Jomblo,5
239,360,Air Terjun Kali Pancur,2
239,19,Kidzania,1
239,92,Nol Kilometer Jl.Malioboro,5
239,405,Surabaya North Quay,3
239,117,The World Landmarks - Merapi Park Yogyakarta,2
239,95,Desa Wisata Sungai Code Jogja Kota,5
239,120,Bukit Panguk Kediwung,5
239,184,Pantai Sepanjang,2
239,68,Pasar Petak Sembilan,5
239,251,Taman Lansia,5
239,224,Dago Dreampark,5
239,418,Museum Sepuluh Nopember Kota Surabaya,3
239,128,Gumuk Pasir Parangkusumo,1
239,294,Taman Film,1
239,349,Wisata Mangrove Tapak,3
239,51,Jakarta Planetarium,1
239,16,Jembatan Kota Intan,3
239,63,Museum Kebangkitan Nasional,2
239,166,Kebun Teh Nglinggo,3
239,123,Kampung Wisata Rejowinangun,4
239,338,Lawang Sewu,2
239,415,Museum De Javasche Bank,2
239,21,Museum Wayang,4
239,13,Pulau Pramuka,5
239,92,Nol Kilometer Jl.Malioboro,1
239,265,Museum Mandala Wangsit Siliwangi,4
239,290,Museum Pendidikan Nasional,4
239,373,Museum Kereta Ambarawa,2
239,114,The Lost World Castle,3
239,430,Atlantis Land Surabaya,3
239,356,Saloka Theme Park,5
239,281,Tektona Waterpark,3
239,297,Mountain View Golf Club,5
239,349,Wisata Mangrove Tapak,1
239,391,Flower Farm Setiya Aji,3
240,44,Monumen Selamat Datang,3
240,127,Blue Lagoon Jogja,3
240,3,Dunia Fantasi,3
240,90,Kampung Wisata Taman Sari,1
240,17,Museum Fatahillah,3
240,376,Semarang Chinatown,4
240,51,Jakarta Planetarium,5
240,367,Wisata Lereng Kelir,4
240,218,Kawah Putih,2
240,60,Museum Tekstil,4
240,355,Umbul Sidomukti,3
240,140,Bendung Lepen,3
240,348,Pura Giri Natha,3
240,282,Curug Cilengkrang,5
240,210,Pantai Congot,2
240,416,Keraton Surabaya,4
240,378,Jembatan Biru Ambarawa,5
240,19,Kidzania,1
240,364,Water Blaster Bukit Candi Golf,2
240,343,Pantai Baruna,2
240,313,Taman Begonia,1
240,351,Old City 3D Trick Art Museum,4
240,165,Green Village Gedangsari,4
240,426,Balai Kota Surabaya,2
240,202,Pantai Ngandong,1
240,417,Klenteng Sanggar Agung,5
240,173,Pantai Nglambor,1
240,15,Pasar Seni,3
